Title,Artist,Album,Duration,FilePath
GATTI,JACKBOYS; Pop Smoke; Travis Scott,JACKBOYS,181,https://api.spotify.com/v1/tracks/40mjsnRjCpycdUw3xhS20g
The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke; 50 Cent; Roddy Ricch,Shoot For The Stars Aim For The Moon,201,https://api.spotify.com/v1/tracks/1H7KnK26kc1YyellpbINEn
Neva Cared,Polo G,Neva Cared,186,https://api.spotify.com/v1/tracks/3UnYMo1aeD0o8VtHy3R8cs
Mr. Glock,Key Glock,Yellow Tape,146,https://api.spotify.com/v1/tracks/1ipSpQfzBbhPFhYm6tfVIz
Runnin,21 Savage; Metro Boomin,SAVAGE MODE II,195,https://api.spotify.com/v1/tracks/5SWnsxjhdcEDc7LJjq9UHk
Armed & Dangerous,King Von,Welcome to O'Block,122,https://api.spotify.com/v1/tracks/2297mxrYLBAC4XkhXs39If
Coffin,Lil Yachty,Lil Boat 3.5,89,https://api.spotify.com/v1/tracks/5vDNippoMr52KpXBO9b9KQ
Ready (feat. Gunna),Lil Baby; Gunna,Street Gossip,213,https://api.spotify.com/v1/tracks/4F6yN5FsFW10Ucx7cLCzBh
Russian Cream,Key Glock,Glock Bond,142,https://api.spotify.com/v1/tracks/03ThZweiBWFP8tOGsk6QMO
Wants and Needs (feat. Lil Baby),Drake; Lil Baby,Scary Hours 2,192,https://api.spotify.com/v1/tracks/65OVbaJR5O1RmwOQx0875b
Jimmy Cooks (feat. 21 Savage),Drake; 21 Savage,Honestly; Nevermind,218,https://api.spotify.com/v1/tracks/3F5CgOj3wFlRv51JsHbxhe
Crazy Story; Pt. 3,King Von,Grandson; Vol. 1,191,https://api.spotify.com/v1/tracks/23TwR29GSeJBfXnXhmDlwR
Pure Cocaine,Lil Baby,Street Gossip,154,https://api.spotify.com/v1/tracks/577YBGuskWkVDCxZrLRB4v
Ambition For Cash,Key Glock,Yellow Tape 2,143,https://api.spotify.com/v1/tracks/4mIHgQ3ofK2RK34UdbqMbe
family ties (with Kendrick Lamar),Baby Keem; Kendrick Lamar,The Melodic Blue,252,https://api.spotify.com/v1/tracks/3QFInJAm9eyaho5vBzxInN
Glock In My Lap,21 Savage; Metro Boomin,SAVAGE MODE II,193,https://api.spotify.com/v1/tracks/6pcywuOeGGWeOQzdUyti6k
3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk; Lil Baby; Polo G,Just Cause Y'all Waited 2,169,https://api.spotify.com/v1/tracks/6Tguhaf2uAe6OjRLsR2Tql
Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay; Offset; Moneybagg Yo,Destined 2 Win,232,https://api.spotify.com/v1/tracks/1dg3qy5DjoJodawfOCgrTP
EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled; Lil Baby; Lil Durk,KHALED KHALED,236,https://api.spotify.com/v1/tracks/1EJIcDYXwSqipW5dFe4uJz
Sticky,Drake,Honestly; Nevermind,243,https://api.spotify.com/v1/tracks/4rmVZajAF7PkrCagGPHbqa
Mask Off,Future,FUTURE,204,https://api.spotify.com/v1/tracks/0VgkVdmE4gld66l8iyGjgx
On Me,Lil Baby,On Me,135,https://api.spotify.com/v1/tracks/4Iedi94TIaB2GGb1nMB68v
N95,Kendrick Lamar,Mr. Morale & The Big Steppers,195,https://api.spotify.com/v1/tracks/0fX4oNGBWO3dSGUZcVdVV2
Rich Nigga Shit (feat. Young Thug),21 Savage; Metro Boomin; Young Thug,SAVAGE MODE II,190,https://api.spotify.com/v1/tracks/3ruoIF2UnoXdzK8mR61ebq
Surround Sound (feat. 21 Savage & Baby Tate),JID; 21 Savage; Baby Tate,The Forever Story (Extended Version),229,https://api.spotify.com/v1/tracks/1udwFobQ1JoOdWPQrp2b6u
Mask Off,Future,FUTURE,204,https://api.spotify.com/v1/tracks/0VgkVdmE4gld66l8iyGjgx
Imagina esse Cenário,Matuê; Veigh,333,155,https://api.spotify.com/v1/tracks/2fjqfFUq64thFsqfKN01kS
Yes Indeed,Lil Baby; Drake,Harder Than Ever,142,https://api.spotify.com/v1/tracks/6vN77lE9LK6HP2DewaN6HZ
Wake Up & Bake Up,Duki; Wiz Khalifa; Arcángel,AMERI,206,https://api.spotify.com/v1/tracks/7MBHncxZXB7fzf5cAx8C05
M4,Teto; Matuê,M4,170,https://api.spotify.com/v1/tracks/07AQkmp456NpEnT8HR7WLy
Diablita (feat. Anuel AA & Baby Rasta),Trap Capos; Noriel; Anuel AA; Baby Rasta,Trap Capos: Season 1,213,https://api.spotify.com/v1/tracks/62NeZ2Vtrz5HgtQibleMNs
Love Sosa,Chief Keef,Finally Rich,246,https://api.spotify.com/v1/tracks/01Lr5YepbgjXAWR9iOEyH1
Tessera sanitaria (feat. Nerissima Serpe & Papa V),Night Skinny; Nerissima Serpe; Papa V,Containers,204,https://api.spotify.com/v1/tracks/5JgTIfS7FfSE9tuebzX8HC
Bad and Boujee (feat. Lil Uzi Vert),Migos; Lil Uzi Vert,Culture,343,https://api.spotify.com/v1/tracks/0M9ydKzuF3oZTfYYPfaGX1
That Go! (feat. T-Shyne),Young Stoner Life; Young Thug; Meek Mill; T-Shyne,Slime Language 2,226,https://api.spotify.com/v1/tracks/6rUmUJ2drFemHTH73bFAKQ
Me Acostumbre (feat. Bad Bunny),Arcángel; Bad Bunny,Me Acostumbre (feat. Bad Bunny),263,https://api.spotify.com/v1/tracks/2FIm6YsSGL5acOqSuJDh5s
Like That,Future; Metro Boomin; Kendrick Lamar,WE DON'T TRUST YOU,267,https://api.spotify.com/v1/tracks/2tudvzsrR56uom6smgOcSf
Castlevania,Matuê,333,230,https://api.spotify.com/v1/tracks/3Kh5a6vXMiJtC35jMEfmyy
We Paid (feat. 42 Dugg),Lil Baby; 42 Dugg,My Turn (Deluxe),181,https://api.spotify.com/v1/tracks/6gxKUmycQX7uyMwJcweFjp
Brindis,Duki; Headie One,AMERI,179,https://api.spotify.com/v1/tracks/1Bb422wJR14f7sA77gGs0V
Pa Ti,Bad Bunny; Bryant Myers,Pa Ti,191,https://api.spotify.com/v1/tracks/2QrGCbW0ylj94JfkgLZFlA
Amigos y Enemigos (feat. Bad Bunny & Almighty) - Remix,Trap Capos; Noriel; Bad Bunny; Almighty,Amigos y Enemigos (Remix),295,https://api.spotify.com/v1/tracks/2sA4woGW5KgEgGXXxOKPAZ
Tu Me Enamoraste - Remix,Lary Over; Anuel; Bryant Myers; Almighty; Brytiago,Tu Me Enamoraste (Remix),341,https://api.spotify.com/v1/tracks/7b6QP0Pz2sqyW7yyXodpm6
Nena Maldición (feat. Lenny Tavárez),Paulo Londra; Lenny Tavárez,Homerun,227,https://api.spotify.com/v1/tracks/77dMSg2VHi2wwXjXNrmcrZ
PUFFIN ON ZOOTIEZ,Future,I NEVER LIKED YOU,172,https://api.spotify.com/v1/tracks/1qMMYpVatbRITKCfq1gasi
1993,Matuê,333,127,https://api.spotify.com/v1/tracks/6QsHhB0W9GtLF3cI7mUVkQ
Going Bad (feat. Drake),Meek Mill; Drake,Championships,180,https://api.spotify.com/v1/tracks/2IRZnDFmlqMuOrYOLnZZyc
Un Día Más,Duki; YSY A,AMERI,165,https://api.spotify.com/v1/tracks/2m3v40xGeLVqnQvAwx5rdi
De las 2 (feat. Bad Bunny & Arcángel),Trap Capos; Noriel; Bad Bunny; Arcángel,Trap Capos II,260,https://api.spotify.com/v1/tracks/4DS7HoqrKq1dDjeYOKBlu9
Un Ratito Mas,Bryant Myers; Bad Bunny,Un Ratito Mas,283,https://api.spotify.com/v1/tracks/2SzgK8i6si6ETtu57nTdSn
CANZONE D'ODIO (feat. Lil Baby),Lazza; Lil Baby,LOCURA,162,https://api.spotify.com/v1/tracks/4CNfC20TImtjdwN3dG0uCF
Deus Perdoa,Filipe Ret; Dallass; Hunter,Deus Perdoa,137,https://api.spotify.com/v1/tracks/4tuFNhM69UakXdPg4RrNvp
Solo,Future,HNDRXX,265,https://api.spotify.com/v1/tracks/4lH6nENd1y81jp7Yt9lTBX
Superhero (Heroes & Villains) [with Future & Chris Brown],Metro Boomin; Future; Chris Brown,HEROES & VILLAINS,182,https://api.spotify.com/v1/tracks/0vjeOZ3Ft5jvAi9SBFJm1j
Cómo Le Digo,KHEA; Omar Varela; Asan,Cómo Le Digo,226,https://api.spotify.com/v1/tracks/0K0soSt52EhMS9FohRObdK
Maturidade,KayBlack; Wall Hein; AMUSIK,Maturidade,142,https://api.spotify.com/v1/tracks/5RHOhXxMVhpEaBcG6hIydA
Problemas de um Milionário,WIU; Teto,Problemas de um Milionário,144,https://api.spotify.com/v1/tracks/0VybBobSYSzliyEJ1VqwGR
BOOKER T,Bad Bunny,EL ÚLTIMO TOUR DEL MUNDO,156,https://api.spotify.com/v1/tracks/26w9NTiE9NGjW1ZvIOd1So
SICKO MODE,Travis Scott,ASTROWORLD,312,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h
Too Many Nights (feat. Don Toliver & with Future),Metro Boomin; Future; Don Toliver,HEROES & VILLAINS,199,https://api.spotify.com/v1/tracks/2Hh3ETdQKrmSI3QS0hme7g
Me Ama Me Odia,Revol; Ozuna; Cosculluela; Arcángel; Brytiago,Me Ama Me Odia,326,https://api.spotify.com/v1/tracks/6TZXBJLTIOX6DM6hwCsKw2
Hm Hm hm,Youka,VENIN,131,https://api.spotify.com/v1/tracks/1FEh2VLXCzHr4DhMLufrs5
Kese (Dance),Wizkid,Kese (Dance),174,https://api.spotify.com/v1/tracks/27durTCg4qj3qAbKsSVNX4
Awuke,Davido; YG Marley,Awuke,172,https://api.spotify.com/v1/tracks/6e0YUaVAfDxUabmybOjguy
Favourite Girl (with Rema),Darkoo; Rema,Favourite Girl (with Rema),184,https://api.spotify.com/v1/tracks/2irQkcW7o3v0tZoGZrtUsO
Piece of My Heart (feat. Brent Faiyaz),Wizkid; Brent Faiyaz,Piece of My Heart (feat. Brent Faiyaz),259,https://api.spotify.com/v1/tracks/2nYeyMeqYDiFSYYtl2BWD6
PUSH 2 START,Tyla,TYLA +,156,https://api.spotify.com/v1/tracks/1Cbl3Yq8rHo7hhDQmLQagU
Fi Kan We Kan,Bnxn; Rema,Fi Kan We Kan,161,https://api.spotify.com/v1/tracks/771KDfpsOtJPQmocQpMdkR
MMS,Asake; Wizkid,Lungu Boy,219,https://api.spotify.com/v1/tracks/13VXuHw3O8Yt7VwRIDqSo4
Tu Boda,Oscar Maydon; Fuerza Regida,Tu Boda,225,https://api.spotify.com/v1/tracks/1cOboCuWYI2osTOfolMRS6
Después De La 1,Cris Mj; FloyyMenor; LOUKI,MJ,177,https://api.spotify.com/v1/tracks/6PhRhocBXP4y7NpciGmzra
Qué Pasaría...,Rauw Alejandro; Bad Bunny,Cosa Nuestra,182,https://api.spotify.com/v1/tracks/0l0vcZMU7AOeQmUIREoI2U
Imagínate,Danny Ocean; Kapo,Imagínate,170,https://api.spotify.com/v1/tracks/4zbEItKoaRId1vRZkoO0Uh
Kamikaze (feat. Victor Mendivil),Natanael Cano; Uriel Gaxiola; Ganggy; Victor Mendivil,Kamikaze (feat. Victor Mendivil),248,https://api.spotify.com/v1/tracks/6fKvGaO8Dfntvx4thaXtak
NEL,Fuerza Regida,PERO NO TE ENAMORES,149,https://api.spotify.com/v1/tracks/5AH31dDNgxCMGDdxubNNn4
Si Antes Te Hubiera Conocido,KAROL G,Si Antes Te Hubiera Conocido,195,https://api.spotify.com/v1/tracks/6WatFBLVB0x077xWeoVc2k
DEPORTIVO,Blessd; Anuel AA,DEPORTIVO,218,https://api.spotify.com/v1/tracks/0fKK51bU6lcCCwdNnv64t3
SEXO ES LA MODA,Maria Becerra; Yandel,SEXO ES LA MODA,165,https://api.spotify.com/v1/tracks/4U80gkwi6Qk0fBRcDuzn3E
+57,KAROL G; Feid; DFZM; Ovy On The Drums; J Balvin; Maluma; Ryan Castro; Blessd,+57,298,https://api.spotify.com/v1/tracks/3mg9jYNC1NihbthlglzrWP
Khé?,Rauw Alejandro; Romeo Santos,Cosa Nuestra,206,https://api.spotify.com/v1/tracks/1YYfyJ2yCvGFCxwjsIqEK9
Ferxxoko,Joyce Santana; Feid,Ferxxoko,177,https://api.spotify.com/v1/tracks/12VjaTNEaCfDlvW1XPZTQ9
Nueva Era,Duki; Myke Towers,AMERI,246,https://api.spotify.com/v1/tracks/03IpZ9yqJlo3EIgDQUgBSF
PELIGROSA,FloyyMenor,PELIGROSA,136,https://api.spotify.com/v1/tracks/5PCGEfALcpGtURIuTqvX0R
Morena Canela,Chino Pacas,Que Sigan Llegando Las Pacas (Extended),178,https://api.spotify.com/v1/tracks/0NsGFMIo2aNbAkJu48ndaf
Q U E V A S H A C E R H O Y ?,Omar Courtz; De La Rose,PRIMERA MUSA,223,https://api.spotify.com/v1/tracks/0Sr7ssScx54yxdM2ols7nW
DURO,Quevedo,DURO,162,https://api.spotify.com/v1/tracks/1kyLInQ2qgYbK4wZxllfV2
PIÉNSALO,Junior H,$AD BOYZ 4 LIFE II,240,https://api.spotify.com/v1/tracks/4ZOkfHC38nxSeSqzGE5HFr
EN MI MUNDO,Jasiel Nuñez; Peso Pluma,LA ODISEA,307,https://api.spotify.com/v1/tracks/0lQogzZgV4XwuUTasz3nPL
Soltera,Shakira,Soltera,214,https://api.spotify.com/v1/tracks/3OJDtCdYs8QJnui708tEU3
DEGENERE 👑 (feat. benny blanco),Myke Towers; benny blanco,DEGENERE 👑 (feat. benny blanco),130,https://api.spotify.com/v1/tracks/4xISUrw0t2elabEhKrtAJ0
SE ME OLVIDA,Maisak; Feid,SE ME OLVIDA,225,https://api.spotify.com/v1/tracks/2gmd7lY3QSzLh0xIY4cRvi
Hecha Pa' Mí,Grupo Frontera,Hecha Pa' Mí,195,https://api.spotify.com/v1/tracks/1uGUbgZuO1kD1JZ0UeFupN
SE TE NOTA (feat. Peso Pluma),Myke Towers; Peso Pluma,LA PANTERA NEGRA,190,https://api.spotify.com/v1/tracks/1iIrqtbY2aogEHhQkmrV7w
EL LOKERON,Tito Double P,INCÓMODO,146,https://api.spotify.com/v1/tracks/6X6m4xmdFcz31p1h7Qg68c
Ese Vato No Te Queda,Carin Leon; Gabito Ballesteros,Ese Vato No Te Queda,198,https://api.spotify.com/v1/tracks/4Ndjd6DhKIC5IPoBIrMQuX
Cholo 7,Fuerza Regida; Luis R Conriquez,Cholo 7,157,https://api.spotify.com/v1/tracks/06ONHS2cu9I7fvzTz3NQvq
KINTSUGI,HUMBE,KINTSUGI,237,https://api.spotify.com/v1/tracks/1qbql17v0Hazo94o5RUyWQ
UWAIE,Kapo,UWAIE,172,https://api.spotify.com/v1/tracks/5QjmUqgpPQgXgg4606DqZF
IA,Clarent; Mora,IA,171,https://api.spotify.com/v1/tracks/7lcbpfihslisNObKdHjyLo
Siento que merezco más,LATIN MAFIA,TODOS LOS DÍAS TODO EL DÍA,166,https://api.spotify.com/v1/tracks/4Z6pPinNzkGtbgAlE88263
AY MAMÁ,Tito Double P; Grupo Frontera,INCÓMODO,163,https://api.spotify.com/v1/tracks/2lAUq68F2bt7Kc218n9FPp
En Otra Vida,Yami Safdie; Lasso,En Otra Vida,153,https://api.spotify.com/v1/tracks/0EhmTBq33eARyOz3SIi4P2
No Son Doritos,Clave Especial; Luis R Conriquez,No Son Doritos,160,https://api.spotify.com/v1/tracks/2ss1LK5Kfnjo5EUaCbsgZM
Frente al Mar,Beéle,Frente al Mar,165,https://api.spotify.com/v1/tracks/60u6hcpH5Qm1M3xESdNBrB
Soltera - W Sound 01,W Sound; Blessd; Ovy On The Drums,Soltera (W Sound 01),142,https://api.spotify.com/v1/tracks/13BDiikG6y5o5cQTK0HpW6
DOS DÍAS,Tito Double P; Peso Pluma,INCÓMODO,154,https://api.spotify.com/v1/tracks/5lKFO0PrOC9jmOlPEdjHsL
NO PIERDO LA VIDA,Calle 24; Chuyin,NO PIERDO LA VIDA,168,https://api.spotify.com/v1/tracks/44zZM2dn9AcOUt5XKUMNJ3
Como Pacman,Alemán; Gera MX,Como Pacman,148,https://api.spotify.com/v1/tracks/2TV1EuYnG5XqEyQSd1EB9X
Rey Sin Reina,Julión Álvarez y su Norteño Banda,Atento Aviso ... Rey Sin Reina,150,https://api.spotify.com/v1/tracks/0BiDnJFB3TlRB6aji7jUz3
JACKPOT,Belinda; Kenia OS,JACKPOT,193,https://api.spotify.com/v1/tracks/23W44WWCP8SibyP292TWo5
noviogangsta <3,Emilia,noviogangsta <3,157,https://api.spotify.com/v1/tracks/7yrTny7FLWLbfIzsxoicWj
Bandoleros,Don Omar; Tego Calderón,The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack),305,https://api.spotify.com/v1/tracks/4BxzNZpcm1j3JczZzGNe2k
Rucón,Alemán,Eclipse,168,https://api.spotify.com/v1/tracks/78M7CiqTpJYoPQKkwjM48Z
Raataan Lambiyan (From Shershaah),Tanishk Bagchi; Jubin Nautiyal; Asees Kaur,Raataan Lambiyan (From Shershaah),230,https://api.spotify.com/v1/tracks/2rOnSn2piaqLAlYjtfUBlY
Ranjha (From Shershaah),Jasleen Royal; B Praak; Romy; Anvita Dutt,Ranjha (From Shershaah),228,https://api.spotify.com/v1/tracks/72zHuDxFQTjbL51qJQSA7j
Shayad,Pritam; Arijit Singh,Love Aaj Kal (Original Motion Picture Soundtrack),247,https://api.spotify.com/v1/tracks/1smFN2CLqGROu0J0UyvDfL
Agar Tum Saath Ho,Alka Yagnik; Arijit Singh,Tamasha,341,https://api.spotify.com/v1/tracks/3hkC9EHFZNQPXrtl8WPHnX
Khairiyat,Pritam; Arijit Singh,Chhichhore,280,https://api.spotify.com/v1/tracks/5O932cZmzOZGOGZz9RHx20
505,Arctic Monkeys,Favourite Worst Nightmare,253,https://api.spotify.com/v1/tracks/0BxE4FqsDD1Ot4YuBXwAPp
Heads Will Roll,Yeah Yeah Yeahs,It's Blitz!,221,https://api.spotify.com/v1/tracks/2WRFD9WczJ975X2K1Y9YVs
Instant Crush (feat. Julian Casablancas),Daft Punk; Julian Casablancas,Random Access Memories,337,https://api.spotify.com/v1/tracks/2cGxRwrMyEAp8dEbuZaVv6
Are You Gonna Be My Girl,Jet,Get Born,213,https://api.spotify.com/v1/tracks/305WCRhhS10XUcH6AEwZk6
Time to Pretend,MGMT,Oracular Spectacular,261,https://api.spotify.com/v1/tracks/4iG2gAwKXsOcijVaVXzRPW
Feel It Still,Portugal. The Man,Woodstock,163,https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK
misses,Dominic Fike,14 minutes,74,https://api.spotify.com/v1/tracks/6WTFHKrnZpwEBLRS10Ylqs
Too Sweet,Hozier,Unheard,251,https://api.spotify.com/v1/tracks/3HMY0r2BAdpasXMY8rseR0
Wasted Summers,juju<3,Wasted Summers,130,https://api.spotify.com/v1/tracks/43MifzVnh8W3jJN0xqU9jR
Feel It - From The Original Series “Invincible”,d4vd,Feel It (From The Original Series “Invincible”),157,https://api.spotify.com/v1/tracks/3SAga35lAPYdjj3qyfEsCF
The Adults Are Talking,The Strokes,The New Abnormal,309,https://api.spotify.com/v1/tracks/5ruzrDWcT0vuJIOMW7gMnW
3 Nights,Dominic Fike,Don't Forget About Me; Demos,177,https://api.spotify.com/v1/tracks/0uI7yAKUf52Cn7y3sYyjiX
This Charming Man - 2011 Remaster,The Smiths,The Smiths,162,https://api.spotify.com/v1/tracks/1FvDJ9KGxcqwv1utyPL3JZ
Oysters In My Pocket,Royel Otis,Oysters In My Pocket,162,https://api.spotify.com/v1/tracks/2B664ulJSVBd6B8SAY3Wux
Fluorescent Adolescent,Arctic Monkeys,Favourite Worst Nightmare,183,https://api.spotify.com/v1/tracks/2x8evxqUlF0eRabbW2JBJd
You Get What You Give,New Radicals,Maybe You've Been Brainwashed Too,300,https://api.spotify.com/v1/tracks/1Cwsd5xI8CajJz795oy4XF
THE SHADE,Rex Orange County,WHO CARES?,181,https://api.spotify.com/v1/tracks/1gH1h30wkQdd9zhY3j7a8T
Time to Pretend,MGMT,Oracular Spectacular,261,https://api.spotify.com/v1/tracks/4iG2gAwKXsOcijVaVXzRPW
Vampire Empire,Big Thief,Vampire Empire,192,https://api.spotify.com/v1/tracks/0ToG55iJZCOzZkcpWbXxpW
Her,The American Dawn,Her,214,https://api.spotify.com/v1/tracks/2vlkTkPqdATznKHu9gD2c1
Not Strong Enough,boygenius; Julien Baker; Phoebe Bridgers; Lucy Dacus,the record,234,https://api.spotify.com/v1/tracks/09DR0sHnQUhHOiSNttc1mv
Hell N Back,Bakar,Hell N Back,213,https://api.spotify.com/v1/tracks/3NRql0A1Ef4RCvT473iqgD
Ghostride,Crumb,Jinx,126,https://api.spotify.com/v1/tracks/0R3TWpoxAhT3HDXM7tpRzS
Someday,The Strokes,Is This It,183,https://api.spotify.com/v1/tracks/7hm4HTk9encxT0LYC0J6oI
Metamodernity,Vansire,Metamodernity,162,https://api.spotify.com/v1/tracks/4RGWHfQeJftd5XrP8JUgFj
Breezeblocks,alt-J,An Awesome Wave,227,https://api.spotify.com/v1/tracks/3n69hLUdIsSa1WlRmjMZlW
ROCKMAN,Mk.gee,ROCKMAN,177,https://api.spotify.com/v1/tracks/63ABAnFKJCp28TAyqf2cGL
The Gambler,Kenny Rogers,The Gambler,214,https://api.spotify.com/v1/tracks/5KqldkCunQ2rWxruMEtGh0
Amarillo By Morning,George Strait,Strait From The Heart,173,https://api.spotify.com/v1/tracks/4TnUKixNWMfajncgdSwFoi
Mammas Don't Let Your Babies Grow up to Be Cowboys,Waylon Jennings; Willie Nelson,Waylon & Willie,152,https://api.spotify.com/v1/tracks/7nVQ8mo77KaUvhUQzh4vMy
Open Arms (feat. Travis Scott),SZA; Travis Scott,SOS,239,https://api.spotify.com/v1/tracks/6koKhrBBcExADvWuOgceNZ
Pink + White,Frank Ocean,Blonde,184,https://api.spotify.com/v1/tracks/3xKsf9qdS1CyvXSMEid6g8
Best Part (feat. H.E.R.),Daniel Caesar; H.E.R.,Freudian,209,https://api.spotify.com/v1/tracks/1RMJOxR6GRPsBHL8qeC2ux
My Boo,USHER; Alicia Keys,Confessions (Expanded Edition),223,https://api.spotify.com/v1/tracks/68vgtRHr7iZHpzGpon6Jlo
Sure Thing,Miguel,All I Want Is You,195,https://api.spotify.com/v1/tracks/0JXXNGljqupsJaZsgSbMZV
Snooze,SZA,SOS,201,https://api.spotify.com/v1/tracks/4iZ4pt7kvcaH6Yo8UoZ4s2
If I Ain't Got You,Alicia Keys,The Diary Of Alicia Keys,228,https://api.spotify.com/v1/tracks/3XVBdLihbNbxUwZosxcGuJ
Poison,Brent Faiyaz,Poison,212,https://api.spotify.com/v1/tracks/5NijSs5dAwaIybq1GaRTIe
Family Affair,Mary J. Blige,No More Drama,265,https://api.spotify.com/v1/tracks/3aw9iWUQ3VrPQltgwvN9Xu
With You,Chris Brown,Exclusive (Expanded Edition),252,https://api.spotify.com/v1/tracks/5Lgcn7u07bHuqbOtXkN62u
Broken Clocks,SZA,Ctrl,231,https://api.spotify.com/v1/tracks/2fXwCWkh6YG5zU1IyvQrbs
Girl With The Tattoo Enter.lewd,Miguel,All I Want Is You,102,https://api.spotify.com/v1/tracks/1eUGmzzvahJjOSWgDHuRlv
Best Time,Brent Faiyaz,Larger Than Life,82,https://api.spotify.com/v1/tracks/1zgHn1EqUyA0HqNYMdJ5ia
Could've Been (feat. Bryson Tiller),H.E.R.; Bryson Tiller,I Used To Know Her,252,https://api.spotify.com/v1/tracks/6oEVnWKgPqIEPc53OYDNqG
Foolish,Ashanti,Ashanti,227,https://api.spotify.com/v1/tracks/6zMUIb4uce1CzpbjR3vMdN
Fallin',Alicia Keys,Songs In A Minor,210,https://api.spotify.com/v1/tracks/0KQx6HOpJueiSkztcS0r7D
Nobody Gets Me,SZA,SOS,180,https://api.spotify.com/v1/tracks/5Y35SjAfXjjG0sFQ3KOxmm
Clouded,Brent Faiyaz,Fuck The World,110,https://api.spotify.com/v1/tracks/2J6OF7CkpdQGSfm1wdclqn
So Sick,Ne-Yo,In My Own Words,207,https://api.spotify.com/v1/tracks/6brl7bwOHmGFkNw3MBqssT
The Boy Is Mine,Brandy; Monica,Never Say Never,294,https://api.spotify.com/v1/tracks/6sHsXIJoEN5JpdkGMQDJxt
Yo (Excuse Me Miss),Chris Brown,Chris Brown (Expanded Edition),229,https://api.spotify.com/v1/tracks/7DFnq8FYhHMCylykf6ZCxA
Kill Bill,SZA,SOS,153,https://api.spotify.com/v1/tracks/1Qrg8KqiBpW07V7PNxwwwL
Forever Yours,Brent Faiyaz,Larger Than Life,96,https://api.spotify.com/v1/tracks/2JqkpMe2eJToJNHEqkJeCu
No One,Alicia Keys,No One (Remixes),254,https://api.spotify.com/v1/tracks/0mZ5GyrHG908lqrHaTw4hi
Hey Daddy (Daddy's Home),USHER,Raymond v Raymond (Expanded Edition),224,https://api.spotify.com/v1/tracks/030OCtLMrljNhp8OWHBWW3
Sativa,Jhené Aiko; Swae Lee,Trip,276,https://api.spotify.com/v1/tracks/2pg2TiYo9Rb8KeB5JjP7jS
Always On Time,Ja Rule; Ashanti,Pain Is Love,245,https://api.spotify.com/v1/tracks/2hNf1rawV2XAZ6Jld2Fxwf
ALL MINE,Brent Faiyaz,WASTELAND,216,https://api.spotify.com/v1/tracks/3XgGQ1wjo5khvq2UImjyNF
Heart Of A Woman,Summer Walker,Heart Of A Woman,171,https://api.spotify.com/v1/tracks/2oVVaVY0LkzwAYYcyzon6Z
U Remind Me,USHER,8701,266,https://api.spotify.com/v1/tracks/2QsZVnbWVSjKMXK6K3uRBL
Stay Ready (What A Life),Jhené Aiko; Kendrick Lamar,Sail Out,382,https://api.spotify.com/v1/tracks/5nkUIVKqOqdpB6ApKgEMkv
Love Galore (feat. Travis Scott),SZA; Travis Scott,Ctrl,275,https://api.spotify.com/v1/tracks/0q75NwOoFiARAVp4EXU4Bs
Been Away,Brent Faiyaz,Fuck The World,223,https://api.spotify.com/v1/tracks/5PvVkf1Yuq3XyMqqjPiKPd
No Love (with SZA),Summer Walker; SZA,Still Over It,231,https://api.spotify.com/v1/tracks/08SB2OtZkaliju77WYEKxk
Burn,USHER,Confessions (Expanded Edition),231,https://api.spotify.com/v1/tracks/7z3N2W7Xz1t2G2sAO8wFVH
Miss Independent,Ne-Yo,Year Of The Gentleman (Bonus Track Edition),232,https://api.spotify.com/v1/tracks/34ceTg8ChN5HjrqiIYCn9Q
Let Me Love You,Mario,Turning Point,249,https://api.spotify.com/v1/tracks/7GaFYUqP2WdR4KTPk7cXoP
Upset (feat. Tommy Richman & FELIX!),Brent Faiyaz; FELIX!; Tommy Richman,Larger Than Life,177,https://api.spotify.com/v1/tracks/5iwUwADk4uQUvgMF6PlTRl
Nights Like This (feat. Ty Dolla $ign),Kehlani; Ty Dolla $ign,While We Wait,201,https://api.spotify.com/v1/tracks/6ZRuF2n1CQxyxxAAWsKJOy
U Got It Bad,USHER,8701,247,https://api.spotify.com/v1/tracks/7J41dYQolQJEtj3UmKLu5r
You,Lloyd; Lil Wayne,Street Love,273,https://api.spotify.com/v1/tracks/5Y77SQxEr1eiofPeUTPHxM
Because Of You,Ne-Yo,Because Of You,266,https://api.spotify.com/v1/tracks/6CFPFnS9EcLs2I0nWqtWci
Trust,Brent Faiyaz,Lost,158,https://api.spotify.com/v1/tracks/0oufSLnKQDoBFX5mgkDCgR
Dilemma,Nelly; Kelly Rowland,Nellyville,289,https://api.spotify.com/v1/tracks/0ARK753YaiJbpLUk7z5yIM
Love in This Club (feat. Young Jeezy),USHER; Jeezy,Here I Stand,259,https://api.spotify.com/v1/tracks/5j0McHPthKpOXRr3fBq8M0
Adorn,Miguel,Kaleidoscope Dream (Deluxe Version),193,https://api.spotify.com/v1/tracks/5hJFhO9dvhJoDvUZZ9iWSw
